2.289451837539672852e+00,-2.290768146514892578e+00,5.794196128845214844e-01,7.274445146322250366e-02,4.867827054113149643e-03,9.086666107177734375e-01,4.111076295375823975e-01,-1.573449969291687012e-01,5.682400614023208618e-02,-8.403877913951873779e-02,3.237651586532592773e-01,2.215462625026702881e-01,6.305705755949020386e-02,-7.677137106657028198e-02,-2.282785922288894653e-01,-1.925290524959564209e-01,2.948945205865846630e-18,-1.795672774314880371e-01,1.736890673637390137e-01
2.289713382720947266e+00,-2.290830373764038086e+00,5.762935876846313477e-01,6.745983660221099854e-02,1.742550916969776154e-02,9.142035245895385742e-01,3.992210924625396729e-01,-2.617841362953186035e-01,2.075011841952800751e-02,-1.115287765860557556e-01,5.074702501296997070e-01,1.185512989759445190e-01,6.878143548965454102e-02,-1.025605425238609314e-01,-2.565043866634368896e-01,-2.201219797134399414e-01,2.797935113238165898e-18,-1.572326570749282837e-01,1.672587245702743530e-01
2.290448665618896484e+00,-2.288941860198974609e+00,5.768339037895202637e-01,6.545490026473999023e-02,1.613468490540981293e-02,9.144073724746704102e-01,3.991422355175018311e-01,-2.378883510828018188e-01,3.052468225359916687e-02,-1.195652484893798828e-01,4.667159914970397949e-01,8.830510824918746948e-02,7.421223074197769165e-02,-9.875299781560897827e-02,-2.339203953742980957e-01,-1.649529784917831421e-01,-3.456963142148963895e-18,-1.539495289325714111e-01,1.512288898229598999e-01
2.290145635604858398e+00,-2.293431520462036133e+00,5.740146636962890625e-01,4.579791799187660217e-02,7.546227425336837769e-04,9.074778556823730469e-01,4.175954163074493408e-01,-7.932784408330917358e-02,9.805363416671752930e-02,-7.399382442235946655e-02,1.251933127641677856e-01,-1.223737671971321106e-01,3.442937880754470825e-02,-1.212345510721206665e-01,-1.594927310943603516e-01,4.437292739748954773e-02,-1.469082694061527787e-18,-7.565991580486297607e-02,6.319504231214523315e-02
2.289285898208618164e+00,-2.293635129928588867e+00,5.735902190208435059e-01,4.757482185959815979e-02,-6.273784674704074860e-03,9.083952307701110840e-01,4.153496921062469482e-01,-6.095416843891143799e-02,1.079739779233932495e-01,-5.586491897702217102e-02,1.083727777004241943e-01,-1.134203374385833740e-01,1.786670833826065063e-02,-8.406501263380050659e-02,-1.571162194013595581e-01,1.070234552025794983e-02,8.450451423414051533e-04,-4.375789687037467957e-02,6.144914403557777405e-02
2.291936874389648438e+00,-2.297361612319946289e+00,5.770507454872131348e-01,2.361425943672657013e-02,1.720374822616577148e-02,9.184891581535339355e-01,3.943653702735900879e-01,-1.378307342529296875e-01,7.065005600452423096e-02,-8.991497009992599487e-02,1.253474056720733643e-01,-1.105141192674636841e-01,-3.101162798702716827e-02,-8.118139207363128662e-02,-1.623539030551910400e-01,9.079980105161666870e-02,9.426301717758178711e-02,-1.938926577568054199e-01,1.375219225883483887e-01
2.291212081909179688e+00,-2.297527074813842773e+00,5.771538615226745605e-01,2.297862619161605835e-02,1.452841237187385559e-02,9.180471897125244141e-01,3.955378830432891846e-01,-1.352861076593399048e-01,7.446555048227310181e-02,-1.102389171719551086e-01,1.334508061408996582e-01,-1.089751571416854858e-01,-4.046557098627090454e-02,-8.072600513696670532e-02,-1.566003561019897461e-01,1.026166081428527832e-01,9.672367572784423828e-02,-1.828294247388839722e-01,1.313178092241287231e-01
2.290607690811157227e+00,-2.296560287475585938e+00,5.771070122718811035e-01,1.876641809940338135e-02,8.483528159558773041e-03,9.210834503173828125e-01,3.888201415538787842e-01,-1.322675347328186035e-01,8.693622052669525146e-02,-1.100055277347564697e-01,1.225609257817268372e-01,-1.354828029870986938e-01,-6.677405536174774170e-02,-8.989739418029785156e-02,-1.420928090810775757e-01,1.599875986576080322e-01,1.063476502895355225e-01,-1.593772172927856445e-01,1.298749744892120361e-01
2.289831399917602539e+00,-2.296641826629638672e+00,5.769546627998352051e-01,1.689836382865905762e-02,7.312965113669633865e-03,9.213426709175109863e-01,3.883151113986968994e-01,-1.333972066640853882e-01,8.936090767383575439e-02,-1.097863018512725830e-01,1.225968822836875916e-01,-1.390780806541442871e-01,-7.008989155292510986e-02,-9.354114532470703125e-02,-1.369861364364624023e-01,1.661420762538909912e-01,1.144547760486602783e-01,-1.528515964746475220e-01,1.364703476428985596e-01
2.290144443511962891e+00,-2.296862125396728516e+00,5.773706436157226562e-01,1.629697345197200775e-02,1.022848114371299744e-02,9.199727177619934082e-01,3.915098607540130615e-01,-1.395602524280548096e-01,7.650414109230041504e-02,-1.291978359222412109e-01,1.292452663183212280e-01,-1.383276432752609253e-01,-7.047577947378158569e-02,-1.030740514397621155e-01,-1.396352201700210571e-01,1.853612065315246582e-01,1.257539540529251099e-01,-1.789978295564651489e-01,1.362597048282623291e-01
