-2.830958962440490723e-01,-1.918782353401184082e+00,5.941096544265747070e-01,2.114544808864593506e-02,-1.241566985845565796e-02,7.329765558242797852e-01,6.798118352890014648e-01,-5.940875783562660217e-02,1.339443027973175049e-01,-7.957951724529266357e-02,1.024876683950424194e-01,-1.517535597085952759e-01,-5.612117052078247070e-02,-3.673712909221649170e-02,-1.596881747245788574e-01,9.649356454610824585e-02,9.148175269365310669e-02,-1.751388758420944214e-01,1.253067702054977417e-01
-2.849340140819549561e-01,-1.921028494834899902e+00,5.945843458175659180e-01,8.726377040147781372e-03,3.861632430925965309e-03,7.221171259880065918e-01,6.917049884796142578e-01,-1.314302980899810791e-01,1.234560310840606689e-01,-5.145300552248954773e-02,1.366116553544998169e-01,-1.327681690454483032e-01,-8.202607929706573486e-02,-8.193480223417282104e-02,-1.669385880231857300e-01,9.546194225549697876e-02,9.722258150577545166e-02,-1.659027338027954102e-01,1.517096161842346191e-01
-2.844905853271484375e-01,-1.920584201812744141e+00,5.946910381317138672e-01,7.061522919684648514e-03,4.725488368421792984e-03,7.213677763938903809e-01,6.925000548362731934e-01,-1.368816494941711426e-01,1.255490034818649292e-01,-4.969947785139083862e-02,1.404392123222351074e-01,-1.338448077440261841e-01,-8.815543353557586670e-02,-8.525510877370834351e-02,-1.656153351068496704e-01,1.109675541520118713e-01,1.025811880826950073e-01,-1.669923663139343262e-01,1.454428881406784058e-01
-2.846190035343170166e-01,-1.919877052307128906e+00,5.945559740066528320e-01,7.198193110525608063e-03,5.060955882072448730e-03,7.218158841133117676e-01,6.920291781425476074e-01,-1.359774023294448853e-01,1.239146888256072998e-01,-5.653011798858642578e-02,1.410882771015167236e-01,-1.377737671136856079e-01,-8.534329384565353394e-02,-8.527706563472747803e-02,-1.663770824670791626e-01,1.081669703125953674e-01,1.047261953353881836e-01,-1.706248968839645386e-01,1.485676318407058716e-01
-2.844839096069335938e-01,-1.919082403182983398e+00,5.943904519081115723e-01,7.045088801532983780e-03,5.785730667412281036e-03,7.218263149261474609e-01,6.920142173767089844e-01,-1.375794261693954468e-01,1.235608682036399841e-01,-5.052500963211059570e-02,1.441365629434585571e-01,-1.379062980413436890e-01,-8.575812727212905884e-02,-8.701501786708831787e-02,-1.665681004524230957e-01,1.103533506393432617e-01,1.086589768528938293e-01,-1.729567497968673706e-01,1.484157592058181763e-01
-2.847021818161010742e-01,-1.918246865272521973e+00,5.945797562599182129e-01,7.130730897188186646e-03,6.010443437844514847e-03,7.217511534690856934e-01,6.920897960662841797e-01,-1.373835802078247070e-01,1.221596226096153259e-01,-4.746606945991516113e-02,1.466907709836959839e-01,-1.383736133575439453e-01,-8.574655652046203613e-02,-8.829748630523681641e-02,-1.672746688127517700e-01,1.090123131871223450e-01,1.155262887477874756e-01,-1.778194755315780640e-01,1.527288556098937988e-01
-2.847154140472412109e-01,-1.917445778846740723e+00,5.946510434150695801e-01,7.041514385491609573e-03,5.884088110178709030e-03,7.217091917991638184e-01,6.921355724334716797e-01,-1.356043964624404907e-01,1.226112917065620422e-01,-4.572524502873420715e-02,1.471279114484786987e-01,-1.414212882518768311e-01,-8.669506758451461792e-02,-9.085129201412200928e-02,-1.666682958602905273e-01,1.088537126779556274e-01,1.229593828320503235e-01,-1.816014796495437622e-01,1.529965698719024658e-01
-2.848747670650482178e-01,-1.916253209114074707e+00,5.947039723396301270e-01,6.411663256585597992e-03,6.268748082220554352e-03,7.215022444725036621e-01,6.923540234565734863e-01,-1.330621242523193359e-01,1.221925988793373108e-01,-4.313335940241813660e-02,1.437458544969558716e-01,-1.394992768764495850e-01,-8.916865289211273193e-02,-9.384043514728546143e-02,-1.662036329507827759e-01,1.135385930538177490e-01,1.332149207592010498e-01,-1.853278726339340210e-01,1.556781083345413208e-01
-2.854609489440917969e-01,-1.914554953575134277e+00,5.946745872497558594e-01,5.884902086108922958e-03,6.051693577319383621e-03,7.212368249893188477e-01,6.926370859146118164e-01,-1.268655955791473389e-01,1.230489313602447510e-01,-3.962766379117965698e-02,1.371005624532699585e-01,-1.429619193077087402e-01,-8.996845781803131104e-02,-9.297597408294677734e-02,-1.651074290275573730e-01,1.103214696049690247e-01,1.350432634353637695e-01,-1.898676753044128418e-01,1.595900207757949829e-01
-2.858578860759735107e-01,-1.912870168685913086e+00,5.946984887123107910e-01,5.593911744654178619e-03,6.213598418980836868e-03,7.215541005134582520e-01,6.923075318336486816e-01,-1.224620193243026733e-01,1.226049661636352539e-01,-4.036486148834228516e-02,1.343327015638351440e-01,-1.436765193939208984e-01,-9.015061706304550171e-02,-9.126845002174377441e-02,-1.658293306827545166e-01,1.098356321454048157e-01,1.383333653211593628e-01,-1.933636367321014404e-01,1.595082134008407593e-01
